category,region,mnari,pcfci,avg_kcalories,avg_ca(mg),avg_folate(mcg),avg_iron(mg),avg_niacin(mg),avg_riboflavin(mg),avg_thiamin(mg),avg_vita(mcg),avg_vitb12(mcg),avg_vitb6(mg),avg_zinc(mg),vcci,maize(mt),rice(mt),sorghum(mt),cassava(mt),millet(mt),commodity,price
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Imported),142.5
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Local),55.5
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Plantains (Apentu),11.5
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Millet,92.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Imported),152.5
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Local),59.6
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Paddy),45.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Yam,166.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Plantains (Apentu),10.8
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Millet,102.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Imported),157.5
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Local),56.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Paddy),60.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Yam,185.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Plantains (Apentu),5.75
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Maize,70.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Millet,112.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Yam,147.5
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Plantains (Apentu),12.5
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Millet,135.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Imported),162.5
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Sorghum,82.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Plantains (Apentu),13.75
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Local),42.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Sorghum,100.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Plantains (Apentu),15.25
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Millet,170.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Paddy),56.25
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Sorghum,95.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Yam,97.5
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Cassava,58.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Local),67.6
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Paddy),55.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Yam,100.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Plantains (Apentu),10.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Millet,118.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Local),40.25
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Paddy),63.75
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Sorghum,78.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Cassava,57.25
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Millet,113.5
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Imported),165.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Sorghum,78.5
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Maize,52.5
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Local),27.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Plantains (Apentu),11.25
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Cassava,55.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Millet,100.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Local),34.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Yam,175.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Plantains (Apentu),15.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Maize,46.5
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Imported),160.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Maize,45.6
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Millet,115.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Imported),167.5
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Local),83.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Sorghum,86.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Imported),183.75
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Local),95.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Paddy),61.5
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Sorghum,96.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Plantains (Apentu),16.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Millet,128.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Imported),170.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Paddy),52.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Yam,200.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Millet,130.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Sorghum,110.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Yam,155.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Plantains (Apentu),16.75
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Local),80.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Paddy),76.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Maize,51.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Local),75.5
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Yam,165.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Millet,125.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Paddy),65.5
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Sorghum,102.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Cassava,49.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Imported),173.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Local),81.2
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Yam,212.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Maize,60.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Imported),189.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Yam,158.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Imported),172.5
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Local),64.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Yam,134.75
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Cassava,76.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Imported),186.8
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Local),76.8
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Plantains (Apentu),14.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Cassava,66.25
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Imported),190.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Local),120.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Plantains (Apentu),17.5
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Yam,141.75
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Maize,100.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Imported),250.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Local),440.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Cassava,36.88
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Maize,114.38
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Imported),150.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Local),187.19
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Maize,140.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Local),90.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Cassava,40.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Maize,101.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Maize,103.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Local),245.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Cassava,41.56
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Maize,80.75
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Imported),175.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Local),272.5
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Cassava,62.5
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Cassava,120.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Maize,108.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Local),200.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Imported),153.75
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Local),223.9
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Imported),270.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Local),140.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Millet,140.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Local),100.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Paddy),82.5
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Sorghum,140.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Imported),200.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Paddy),70.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Sorghum,90.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Yam,130.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Sorghum,120.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Yam,135.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Maize,132.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Millet,156.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Imported),278.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Local),110.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Sorghum,148.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Yam,148.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Millet,160.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Imported),275.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Sorghum,150.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Yam,152.5
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Cassava,80.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Maize,150.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Yam,170.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Plantains (Apentu),13.62
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Maize,160.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Local),138.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Sorghum,160.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Plantains (Apentu),32.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Rice (Paddy),100.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Plantains (Apentu),30.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Maize,144.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Plantains (Apentu),28.0
5,Northern,0.6756,0.222,50.42,58.64,54.9,54.44,55.05,39.55,46.5,46.56,41.39,46.74,42.11,1.0,168128,107474,103444,489240,105156,Maize,125.0
